mti,processingCode,transactionAmount,dateTimeTransaction,cardholderBillingConversionRate,stan,timeLocalTransaction,dateLocalTransaction,expiryDate,conversionDate,merchantCategoryCode,posEntryMode,acquiringInstitutionCode,forwardingInstitutionCode,rrn,cardAcceptorTerminalId,cardAcceptorId,cardAcceptorNameLocation,cardBalance,additionalData48,transactionCurrencyCode,cardholderBillingCurrencyCode,posDataCode,originalDataElement,channel,encryptedPan,network,dcc,kitNo,factorOfAuthorization,authenticationScore,contactless,international,preValidated,enhancedLimitWhiteListing,transactionOrigin,transactionType,isExternalAuth,encryptedHexCardNo,isTokenized,entityId,moneySendTxn,mcRefundTxn,mpqrtxn,authorisationStatus,latitude,longitude
,,209.65,1354441323,,,,,,,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,2703186189652095,,,,,,,36.0788,-81.1781
,,5.34,1348003437,,,,,,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011652924285713,,,,,,,38.2911,-92.7059
,,7.77,1339882960,,,,,,,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356276337669917,,,,,,,38.9583,-76.2842
,,104.29,1354233880,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,343819048608995,,,,,,,41.5855,-93.6719
,,84.65,1359034526,,,,,,,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,4727244663135968,,,,,,,30.8635,-87.7644
,,64.48,1342693859,,,,,,,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,30234966027947,,,,,,,43.9446,-88.0911
,,9.69,1345985113,,,,,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011109736646996,,,,,,,34.2651,-77.867
,,8.05,1335904786,,,,,,,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011693194885790,,,,,,,45.6675,-93.2433
,,29.77,1367090822,,,,,,,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,180031190491743,,,,,,,30.7145,-88.0918
,,120.35,1367664811,,,,,,,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,4809701904914,,,,,,,32.4204,-85.0796
,,1.49,1364286681,,,,,,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,3565943051129759,,,,,,,42.4657,-93.8262
,,35.65,1348664071,,,,,,,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,180094419304907,,,,,,,33.7467,-117.1721
,,74.46,1361849884,,,,,,,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,4412720572684931,,,,,,,37.7681,-75.6664
,,3.5,1344371263,,,,,,,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,3537797820923602,,,,,,,47.4852,-120.4158
,,71.08,1338740133,,,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,4040099974063068803,,,,,,,48.3396,-102.24
,,17.39,1370436397,,,,,,,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,4560395181594436016,,,,,,,39.047,-122.9328
,,9.59,1353810430,,,,,,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720894374956739,,,,,,,42.5978,-82.8823
,,80.4,1344821950,,,,,,,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,371284424780634,,,,,,,33.5466,-101.8871
,,79.92,1354253090,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,3523843138706408,,,,,,,32.6176,-86.9475
,,113.17,1367753460,,,,,,,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,4.23,1356449421,,,,,,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,4988304376504,,,,,,,41.4575,-74.1659
,,783.12,1327849827,,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,4010002218955876,,,,,,,29.7972,-95.3288
,,52.31,1330707653,,,,,,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,375534208663984,,,,,,,38.4207,-79.4629
,,71.73,1341176187,,,,,,,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,213163860545705,,,,,,,33.141,-82.515
,,5.71,1332014598,,,,,,,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593939509150446,,,,,,,34.1248,-117.9031
,,123.59,1358369120,,,,,,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,30518206766474,,,,,,,36.7154,-89.6287
,,124.81,1338772882,,,,,,,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,213175487106448,,,,,,,33.0771,-99.959
,,61.5,1355353760,,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,561942763351,,,,,,,38.9087,-77.0414
,,247.73,1341624892,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,372509258176510,,,,,,,42.9147,-83.4845
,,101.18,1340080142,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,502038091380,,,,,,,36.6704,-93.0377
,,8.77,1357674477,,,,,,,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,342351256941125,,,,,,,33.1194,-83.8235
,,1.57,1357682389,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720894374956739,,,,,,,42.5978,-82.8823
,,91.09,1347314146,,,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,3592931352252641,,,,,,,44.8696,-92.8234
,,42.25,1346186367,,,,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595192916105588,,,,,,,35.0583,-79.008
,,46.84,1353088626,,,,,,,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,4452366298769043,,,,,,,32.0758,-96.701
,,36.37,1334948014,,,,,,,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,4890424426862856940,,,,,,,38.5662,-121.3286
,,87.58,1362114354,,,,,,,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011626928491360,,,,,,,35.2289,-88.64399999999999
,,55.74,1329713742,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,377264520876399,,,,,,,34.3424,-80.5
,,2.42,1359801915,,,,,,,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,4710826438164847414,,,,,,,48.8328,-108.3961
,,115.06,1339761693,,,,,,,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,30273037698427,,,,,,,35.5762,-91.4539
,,142.43,1361727925,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,3521815216091574,,,,,,,39.7532,-105.6356
,,435.58,1367736599,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,3576431665303017,,,,,,,33.5623,-112.0559
,,95.66,1355678341,,,,,,,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,4599285557366057,,,,,,,38.0261,-97.6666
,,8.68,1362419365,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,581686439828,,,,,,,41.5205,-80.0573
,,4.09,1369972363,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,4119762878330989,,,,,,,40.7152,-89.2706
,,4.24,1356741037,,,,,,,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,213174467670432,,,,,,,39.4015,-75.8654
,,8.66,1370464234,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,6597888193422452,,,,,,,33.6751,-98.6576
,,7.81,1350707398,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,30235438713303,,,,,,,38.5072,-81.89
,,3.55,1333460828,,,,,,,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,374656033243756,,,,,,,38.8954,-77.1633
,,75.21,1371725429,,,,,,,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,30082025922891,,,,,,,26.1184,-81.7361
,,114.21,1366253345,,,,,,,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,4006047418382,,,,,,,36.8347,-84.4436
,,46.94,1341951685,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,3575789281659026,,,,,,,38.7897,-93.8702
,,24.07,1369927834,,,,,,,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,4788103653396,,,,,,,39.6321,-84.2675
,,23.37,1333474043,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,30143535920989,,,,,,,39.8016,-75.3478
,,71.34,1333000295,,,,,,,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,4129767952109660,,,,,,,47.3551,-96.798
,,1.99,1328543428,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,3553629419254918,,,,,,,48.34,-122.3456
,,105.07,1330245142,,,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,6597248210463122,,,,,,,43.0261,-94.4064
,,2.51,1341168837,,,,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,340953839692349,,,,,,,42.5164,-82.9832
,,173.15,1370986246,,,,,,,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,376012912828093,,,,,,,42.0144,-88.0935
,,19.25,1346021934,,,,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,3519607465576254,,,,,,,40.7268,-124.2174
,,75.1,1344070143,,,,,,,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,573860193545,,,,,,,42.0765,-87.7246
,,70.64,1343197344,,,,,,,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,4509922033272157,,,,,,,43.2893,-97.1904
,,5.39,1344093109,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,4149635823017,,,,,,,33.9778,-86.5598
,,19.12,1340574832,,,,,,,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,4070511711385545,,,,,,,28.9814,-98.0156
,,69.58,1351930466,,,,,,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,3533742182628021,,,,,,,32.8357,-79.8217
,,112.47,1342167245,,,,,,,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,3564839259330465,,,,,,,38.046,-122.1866
,,148.35,1337139683,,,,,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011581063717667,,,,,,,40.1959,-92.4333
,,27.31,1362252704,,,,,,,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,6526955903501879,,,,,,,26.3304,-81.5871
,,128.25,1338726202,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,4708992452821239,,,,,,,35.8184,-91.3375
,,79.72,1369969523,,,,,,,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,374656033243756,,,,,,,38.8954,-77.1633
,,837.6,1368865724,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,4740713119940984,,,,,,,41.1901,-74.0436
,,7.9,1371786804,,,,,,,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,4428780983793657331,,,,,,,42.9993,-88.2196
,,84.13,1371291808,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,6544734391390261,,,,,,,41.55,-87.4569
,,3.51,1347713271,,,,,,,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,3545109339866548,,,,,,,33.4783,-90.5142
,,75.55,1340303279,,,,,,,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,4725837176265195730,,,,,,,30.8985,-87.1332
,,58.24,1352115749,,,,,,,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,4708992452821239,,,,,,,35.8184,-91.3375
,,51.07,1332910246,,,,,,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,60490596305,,,,,,,34.8838,-90.7666
,,5.99,1363837845,,,,,,,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,4384910379661778,,,,,,,46.9777,-96.4092
,,69.01,1343812511,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,3563837241599446,,,,,,,45.3099,-122.9685
,,3.77,1345470490,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,3568255211412877,,,,,,,41.2249,-85.0301
,,67.36,1344429661,,,,,,,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,377113842678100,,,,,,,39.4055,-75.3209
,,27.06,1345295050,,,,,,,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642894980163,,,,,,,40.7491,-95.038
,,105.13,1330088402,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011542681743618,,,,,,,38.8089,-78.7776
,,5.31,1338144511,,,,,,,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,4716561796955522,,,,,,,48.2777,-112.8456
,,61.6,1342708100,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,3563837241599446,,,,,,,45.3099,-122.9685
,,11.23,1344810515,,,,,,,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450829271795901,,,,,,,45.604,-94.1591
,,2.53,1331413696,,,,,,,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500165543009955,,,,,,,42.3669,-82.9938
,,24.85,1361451562,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,4640395708703,,,,,,,30.6576,-91.6264
,,49.63,1355927368,,,,,,,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,3576021480694169,,,,,,,39.1329,-95.7023
,,69.85,1330651995,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,30270432095985,,,,,,,40.6761,-91.0391
,,71.11,1332878177,,,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252055259910912,,,,,,,44.6437,-90.1031
,,1.04,1340536189,,,,,,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,3564182536169293,,,,,,,39.9934,-81.8024
,,19.11,1366401679,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,30328384440870,,,,,,,40.029,-93.1607
,,25.36,1354884809,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518234918950662,,,,,,,33.6372,-96.6184
,,147.01,1341617426,,,,,,,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,3598215285024754,,,,,,,40.6729,-73.5365
,,96.59,1356650230,,,,,,,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,30407675418785,,,,,,,42.1939,-76.7361
,,45.45,1348269396,,,,,,,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229378226512508,,,,,,,43.4987,-90.2796
,,108.82,1326577183,,,,,,,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,3501509250702469,,,,,,,26.1184,-81.7361
,,3.21,1330727277,,,,,,,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,4707867759656333,,,,,,,36.7558,-83.1838
,,72.71,1346444357,,,,,,,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,501899453424,,,,,,,33.9845,-85.9077
,,32.9,1360973141,,,,,,,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,341283058448499,,,,,,,30.9788,-84.7373
,,43.46,1367091137,,,,,,,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,6538891242532018,,,,,,,36.0244,-90.9288
,,4.96,1334280093,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,4952583804639909,,,,,,,41.2639,-80.8164
,,188.51,1345010205,,,,,,,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,30551643947183,,,,,,,35.1836,-81.4552
,,44.28,1333847884,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,213195754007681,,,,,,,41.2001,-92.1354
,,8.52,1371158982,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,213112402583773,,,,,,,34.0326,-82.2027
,,76.66,1359216990,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,4390966588600992777,,,,,,,35.6174,-97.5583
,,9.59,1342809444,,,,,,,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,2348245054386329,,,,,,,42.1767,-79.9416
,,201.78,1356870667,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,639023984367,,,,,,,44.6087,-74.9732
,,56.93,1340516659,,,,,,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,213175487106448,,,,,,,33.0771,-99.959
,,71.1,1361534894,,,,,,,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,3567697931646329,,,,,,,42.247,-73.7552
,,23.69,1331769532,,,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254074738931278,,,,,,,42.0737,-78.0594
,,67.78,1341293509,,,,,,,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,4653879239169997,,,,,,,37.0581,-86.1938
,,5.79,1340649574,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4364010865167176,,,,,,,39.5483,-119.7957
,,4.23,1367590486,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,30364087349027,,,,,,,35.8896,-96.0887
,,64.29,1352731106,,,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252055259910912,,,,,,,44.6437,-90.1031
,,9.62,1354966213,,,,,,,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,3567879740649740,,,,,,,44.0577,-76.0196
,,13.8,1356646140,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,4260059589824237,,,,,,,42.8062,-100.6215
,,5.39,1341157689,,,,,,,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,3575789281659026,,,,,,,38.7897,-93.8702
,,4.15,1344869440,,,,,,,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,4451438912406400,,,,,,,34.4596,-93.6743
,,94.85,1339991481,,,,,,,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,213124978348176,,,,,,,42.32,-78.0943
,,4.0,1356733803,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,3528407217576457,,,,,,,36.4715,-82.4834
,,4.44,1369893388,,,,,,,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,4740713119940984,,,,,,,41.1901,-74.0436
,,25.02,1333398946,,,,,,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,4450831335606294,,,,,,,34.5906,-95.38
,,8.49,1335448871,,,,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,4890424426862856940,,,,,,,38.5662,-121.3286
,,52.52,1345740213,,,,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,3583635130604947,,,,,,,40.0369,-75.0664
,,12.28,1325964450,,,,,,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,4792627764422477317,,,,,,,38.9462,-94.9714
,,45.33,1336182271,,,,,,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,501831082224,,,,,,,40.9493,-78.3129
,,50.17,1347039734,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,4998109455173950,,,,,,,38.9621,-94.5959
,,44.87,1350213553,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,376944481517097,,,,,,,30.4983,-88.3282
,,74.85,1355691711,,,,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,6554245334757802,,,,,,,33.615,-117.7114
,,61.64,1329082934,,,,,,,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,377895991033232,,,,,,,41.4682,-72.5751
,,19.35,1326562784,,,,,,,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,3545109339866548,,,,,,,33.4783,-90.5142
,,1.68,1363335864,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2288813824604479,,,,,,,40.8265,-73.9383
,,13.96,1326582694,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,4908846471916297,,,,,,,32.2779,-97.2351
,,45.17,1328209389,,,,,,,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642255475285942,,,,,,,38.9999,-109.615
,,57.58,1364826407,,,,,,,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,4514242065619750,,,,,,,41.4247,-105.4781
,,41.8,1367488516,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,676195318214,,,,,,,29.6047,-96.5249
,,25.91,1346783514,,,,,,,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,30248898834493,,,,,,,32.1482,-99.1872
,,80.74,1342839706,,,,,,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720012583106919,,,,,,,43.3526,-102.5411
,,159.23,1336173892,,,,,,,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,213112402583773,,,,,,,34.0326,-82.2027
,,2.12,1367070863,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011109736646996,,,,,,,34.2651,-77.867
,,16.92,1368627918,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,4471568287204,,,,,,,36.4899,-79.4736
,,125.52,1350635108,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,3567879740649740,,,,,,,44.0577,-76.0196
,,4.61,1355370695,,,,,,,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,4210078554961359092,,,,,,,43.92100000000001,-122.7806
,,74.33,1334070198,,,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,4365382885912355,,,,,,,48.1439,-92.8561
,,15.61,1351339960,,,,,,,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642894980163,,,,,,,40.7491,-95.038
,,16.16,1335957777,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011626928491360,,,,,,,35.2289,-88.64399999999999
,,67.29,1326604765,,,,,,,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,676248282243,,,,,,,26.6939,-81.9452
,,4.14,1351895691,,,,,,,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,3543591270174051,,,,,,,40.4603,-79.0097
,,16.2,1343663096,,,,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,4806443445305,,,,,,,38.5294,-82.6654
,,65.78,1354678708,,,,,,,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,6595970453799027,,,,,,,40.6774,-74.4968
,,448.09,1353192723,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518669219150142,,,,,,,39.1657,-84.23299999999999
,,7.37,1331958205,,,,,,,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,4247921790666,,,,,,,39.537,-83.455
,,32.06,1354792286,,,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,4956828990005111019,,,,,,,40.6747,-74.2239
,,103.44,1352414430,,,,,,,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,5456776410929288,,,,,,,41.0472,-79.8089
,,10.44,1339443218,,,,,,,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,4025612008285111,,,,,,,41.1762,-79.1976
,,68.36,1362606154,,,,,,,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,4226219726886852999,,,,,,,38.9424,-84.09200000000001
,,6.93,1343778694,,,,,,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,378904938837132,,,,,,,35.7382,-98.7388
,,12.48,1333670294,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011367958204270,,,,,,,41.2419,-81.7453
,,8.41,1341168960,,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,4687263141103,,,,,,,43.5336,-95.6515
,,29.91,1362013958,,,,,,,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,3559160581764413,,,,,,,42.2701,-78.6847
,,3.72,1369589026,,,,,,,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,348789608637806,,,,,,,40.4542,-98.6538
,,64.38,1332890092,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297447006766555,,,,,,,39.9972,-88.6962
,,221.98,1357820918,,,,,,,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,30551643947183,,,,,,,35.1836,-81.4552
,,95.68,1339831374,,,,,,,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011893664860915,,,,,,,39.5994,-105.0044
,,7.78,1330009921,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511058278399773,,,,,,,39.5803,-87.4616
,,34.53,1361337098,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,4301028321766222513,,,,,,,40.6025,-80.3863
,,8.25,1335098069,,,,,,,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,4488941175228467,,,,,,,28.9254,-81.6801
,,239.06,1341679667,,,,,,,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,38057513087029,,,,,,,37.3304,-121.7913
,,5.51,1369225830,,,,,,,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511378610369890,,,,,,,34.7789,-86.5438
,,2.74,1348352806,,,,,,,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,4497451418073897078,,,,,,,32.5317,-92.176
,,194.18,1362820751,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,4646845581490336108,,,,,,,40.732,-73.1
,,67.11,1342049230,,,,,,,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,213178850083780,,,,,,,45.8289,-118.4971
,,4.15,1340384881,,,,,,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,3527536963490470,,,,,,,32.9413,-81.1807
,,4.56,1355747908,,,,,,,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,4755696071492,,,,,,,32.9643,-96.6012
,,70.02,1353132568,,,,,,,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,3533742182628021,,,,,,,32.8357,-79.8217
,,67.73,1345285881,,,,,,,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,4755696071492,,,,,,,32.9643,-96.6012
,,4.23,1335137899,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011109736646996,,,,,,,34.2651,-77.867
,,256.21,1341118795,,,,,,,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,180067784565096,,,,,,,42.9385,-88.395
,,9.05,1333911975,,,,,,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,3534718226968689,,,,,,,37.3712,-89.1349
,,11.28,1356781614,,,,,,,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,4599735407877245080,,,,,,,36.3846,-89.4649
,,21.91,1355529379,,,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,4070511711385545,,,,,,,28.9814,-98.0156
,,131.66,1334999702,,,,,,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229378226512508,,,,,,,43.4987,-90.2796
,,45.97,1355138486,,,,,,,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,4170689372027579,,,,,,,35.6665,-97.4798
,,1.48,1364371087,,,,,,,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,583699482621,,,,,,,44.3481,-89.1101
,,128.78,1370504357,,,,,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,4935858973307492,,,,,,,32.8088,-83.17399999999999
,,75.47,1341480974,,,,,,,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,3530503964418806,,,,,,,34.5715,-118.0231
,,2.17,1327623260,,,,,,,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,4079773899158,,,,,,,44.6255,-116.4493
,,154.86,1346258738,,,,,,,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,4265776278887457,,,,,,,35.2087,-92.2123
,,77.18,1331153516,,,,,,,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540075240003197,,,,,,,44.4477,-93.4252
,,64.52,1371423160,,,,,,,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254074738931278,,,,,,,42.0737,-78.0594
,,68.35,1334194276,,,,,,,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277232699798846,,,,,,,46.1664,-103.7079
,,1.49,1370369875,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,4379260813815979609,,,,,,,37.7878,-122.1884
,,15.98,1370342082,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,30360260465747,,,,,,,41.1949,-89.4409
,,7.04,1358673063,,,,,,,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284059275940012,,,,,,,39.0945,-85.0638
